FoodCode	Main.food.description	X2017_2018.FNDDS.At.A.Glance_Foods.and.Beverages	Vidarium.Foodcode.ModCode	ModCode	Old.Main.food.description	FoodID
32130640	Egg_omelet_or_scrambled_egg_with_cheese_and_dark_green_vegetables_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese and dark-green vegetables, no added fat	32130640.0
32130650	Egg_omelet_or_scrambled_egg_with_cheese_and_dark_green_vegetables_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese and dark-green vegetables, NS as to fat	32130650.0
32130660	Egg_omelet_or_scrambled_egg_with_cheese_tomatoes_and_dark_green_vegetables_fat_added	Yes	No	0	Egg omelet or scrambled egg, with cheese, tomatoes, and dark-green vegetables, fat added	32130660.0
32130670	Egg_omelet_or_scrambled_egg_with_cheese_tomatoes_and_dark_green_vegetables_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, tomatoes, and dark-green vegetables, no added fat	32130670.0
32130680	Egg_omelet_or_scrambled_egg_with_cheese_tomatoes_and_dark_green_vegetables_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, tomatoes, and dark-green vegetables, NS as to fat	32130680.0
32130690	Egg_omelet_or_scrambled_egg_with_cheese_and_vegetables_other_than_dark_green_and_or_tomatoes_fat_added	Yes	No	0	Egg omelet or scrambled egg, with cheese and vegetables other than dark green and/or tomatoes, fat added	32130690.0
32130700	Egg_omelet_or_scrambled_egg_with_cheese_and_vegetables_other_than_dark_green_and_or_tomatoes_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese and vegetables other than dark green and/or tomatoes, no added fat	32130700.0
32130710	Egg_omelet_or_scrambled_egg_with_cheese_and_vegetables_other_than_dark_green_and_or_tomatoes_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese and vegetables other than dark green and/or tomatoes, NS as to fat	32130710.0
32130800	Egg_omelet_or_scrambled_egg_with_meat_and_tomatoes_fat_added	Yes	No	0	Egg omelet or scrambled egg, with meat and tomatoes, fat added	32130800.0
32130810	Egg_omelet_or_scrambled_egg_with_meat_and_tomatoes_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with meat and tomatoes, no added fat	32130810.0
32130820	Egg_omelet_or_scrambled_egg_with_meat_and_tomatoes_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with meat and tomatoes, NS as to fat	32130820.0
32130830	Egg_omelet_or_scrambled_egg_with_meat_and_dark_green_vegetables_fat_added	Yes	No	0	Egg omelet or scrambled egg, with meat and dark-green vegetables, fat added	32130830.0
32130840	Egg_omelet_or_scrambled_egg_with_meat_and_dark_green_vegetables_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with meat and dark-green vegetables, no added fat	32130840.0
32130850	Egg_omelet_or_scrambled_egg_with_meat_and_dark_green_vegetables_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with meat and dark-green vegetables, NS as to fat	32130850.0
32130860	Egg_omelet_or_scrambled_egg_with_meat_tomatoes_and_dark_green_vegetables_fat_added	Yes	No	0	Egg omelet or scrambled egg, with meat, tomatoes, and dark-green vegetables, fat added	32130860.0
32130870	Egg_omelet_or_scrambled_egg_with_meat_tomatoes_and_dark_green_vegetables_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with meat, tomatoes, and dark-green vegetables, no added fat	32130870.0
32130880	Egg_omelet_or_scrambled_egg_with_meat_tomatoes_and_dark_green_vegetables_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with meat, tomatoes, and dark-green vegetables, NS as to fat	32130880.0
32130890	Egg_omelet_or_scrambled_egg_with_meat_and_vegetables_other_than_dark_green_and_or_tomatoes_fat_added	Yes	No	0	Egg omelet or scrambled egg, with meat and vegetables other than dark-green and/or tomatoes, fat added	32130890.0
32130900	Egg_omelet_or_scrambled_egg_with_meat_and_vegetables_other_than_dark_green_and_or_tomatoes_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with meat and vegetables other than dark-green and/or tomatoes, no added fat	32130900.0
32130910	Egg_omelet_or_scrambled_egg_with_meat_and_vegetables_other_than_dark_green_and_or_tomatoes_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with meat and vegetables other than dark-green and/or tomatoes, NS as to fat	32130910.0
32131000	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_tomatoes_fat_added	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, and tomatoes, fat added	32131000.0
32131010	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_tomatoes_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, and tomatoes, no added fat	32131010.0
32131020	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_tomatoes_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, and tomatoes, NS as to fat	32131020.0
32131030	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_dark_green_vegetables_fat_added	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, and dark-green vegetables, fat added	32131030.0
32131040	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_dark_green_vegetables_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, and dark-green vegetables, no added fat	32131040.0
32131050	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_dark_green_vegetables_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, and dark-green vegetables, NS as to fat	32131050.0
32131060	Egg_omelet_or_scrambled_egg_with_cheese_meat_tomatoes_and_dark_green_vegetables_fat_added	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, tomatoes, and dark-green vegetables, fat added	32131060.0
32131070	Egg_omelet_or_scrambled_egg_with_cheese_meat_tomatoes_and_dark_green_vegetables_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, tomatoes, and dark-green vegetables, no added fat	32131070.0
32131080	Egg_omelet_or_scrambled_egg_with_cheese_meat_tomatoes_and_dark_green_vegetables_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, tomatoes, and dark-green vegetables, NS as to fat	32131080.0
32131090	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_vegetables_other_than_dark_green_and_or_tomatoes_fat_added	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, fat added	32131090.0
32131100	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_vegetables_other_than_dark_green_and_or_tomatoes_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, no added fat	32131100.0
32131110	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_vegetables_other_than_dark_green_and_or_tomatoes_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, NS as to fat	32131110.0
32131200	Egg_omelet_or_scrambled_egg_with_potatoes_and_or_onions_fat_added	Yes	No	0	Egg omelet or scrambled egg, with potatoes and/or onions, fat added	32131200.0
32131210	Egg_omelet_or_scrambled_egg_with_potatoes_and_or_onions_no_added_fat	Yes	No	0	Egg omelet or scrambled egg, with potatoes and/or onions, no added fat	32131210.0
32131220	Egg_omelet_or_scrambled_egg_with_potatoes_and_or_onions_NS_as_to_fat	Yes	No	0	Egg omelet or scrambled egg, with potatoes and/or onions, NS as to fat	32131220.0
32202000	Egg_cheese_ham_and_bacon_on_bun	Yes	No	0	Egg, cheese, ham, and bacon on bun	32202000.0
32202010	Egg_cheese_and_ham_on_English_muffin	Yes	No	0	Egg, cheese, and ham on English muffin	32202010.0
32202020	Egg_cheese_and_ham_on_biscuit	Yes	No	0	Egg, cheese, and ham on biscuit	32202020.0
32202025	Egg_cheese_and_ham_on_bagel	Yes	No	0	Egg, cheese and ham on bagel	32202025.0
32202030	Egg_cheese_and_sausage_on_English_muffin	Yes	No	0	Egg, cheese, and sausage on English muffin	32202030.0
32202034	Egg_cheese_and_sausage_on_bun	Yes	No	0	Egg, cheese, and sausage on bun	32202034.0
32202045	Egg_cheese_and_steak_on_bagel	Yes	No	0	Egg, cheese, and steak on bagel	32202045.0
32202050	Egg_cheese_and_sausage_on_biscuit	Yes	No	0	Egg, cheese, and sausage on biscuit	32202050.0
32202055	Egg_cheese_and_sausage_griddle_cake_sandwich	Yes	No	0	Egg, cheese, and sausage griddle cake sandwich	32202055.0
32202060	Egg_and_sausage_on_biscuit	Yes	No	0	Egg and sausage on biscuit	32202060.0
32202070	Egg_cheese_and_bacon_on_biscuit	Yes	No	0	Egg, cheese, and bacon on biscuit	32202070.0
32202075	Egg_cheese_and_bacon_griddle_cake_sandwich	Yes	No	0	Egg, cheese, and bacon griddle cake sandwich	32202075.0
32202080	Egg_cheese_and_bacon_on_English_muffin	Yes	No	0	Egg, cheese, and bacon on English muffin	32202080.0
32202085	Egg_cheese_and_bacon_on_bagel	Yes	No	0	Egg, cheese and bacon on bagel	32202085.0
32202090	Egg_and_bacon_on_biscuit	Yes	No	0	Egg and bacon on biscuit	32202090.0
32202110	Egg_and_ham_on_biscuit	Yes	No	0	Egg and ham on biscuit	32202110.0
32202120	Egg_cheese_and_sausage_on_bagel	Yes	No	0	Egg, cheese and sausage on bagel	32202120.0
32202130	Egg_and_steak_on_biscuit	Yes	No	0	Egg and steak on biscuit	32202130.0
32202200	Egg_and_cheese_on_biscuit	Yes	No	0	Egg and cheese on biscuit	32202200.0
32203010	Egg_salad_sandwich	Yes	No	0	Egg salad sandwich	32203010.0
32204010	Scrambled_egg_sandwich	Yes	No	0	Scrambled egg sandwich	32204010.0
32300100	Egg_drop_soup	Yes	No	0	Egg drop soup	32300100.0
32301100	Garlic_egg_soup_Puerto_Rican_style	Yes	No	0	Garlic egg soup, Puerto Rican style	32301100.0
32400055	Egg_white_omelet_scrambled_or_fried_NS_as_to_fat	Yes	No	0	Egg white omelet, scrambled, or fried, NS as to fat	32400055.0
32400060	Egg_white_omelet_scrambled_or_fried_made_with_margarine	Yes	No	0	Egg white omelet, scrambled, or fried, made with margarine	32400060.0
32400065	Egg_white_omelet_scrambled_or_fried_made_with_oil	Yes	No	0	Egg white omelet, scrambled, or fried, made with oil	32400065.0
32400070	Egg_white_omelet_scrambled_or_fried_made_with_butter	Yes	No	0	Egg white omelet, scrambled, or fried, made with butter	32400070.0
32400075	Egg_white_omelet_scrambled_or_fried_made_with_cooking_spray	Yes	No	0	Egg white omelet, scrambled, or fried, made with cooking spray	32400075.0
32400078	Egg_white_omelet_scrambled_or_fried_NS_as_to_fat_type	Yes	No	0	Egg white omelet, scrambled, or fried, NS as to fat type	32400078.0
32400080	Egg_white_omelet_scrambled_or_fried_no_added_fat	Yes	No	0	Egg white omelet, scrambled, or fried, no added fat	32400080.0
32400100	Egg_white_omelet_scrambled_or_fried_with_cheese	Yes	No	0	Egg white, omelet, scrambled, or fried, with cheese	32400100.0
32400200	Egg_white_omelet_scrambled_or_fried_with_meat	Yes	No	0	Egg white, omelet, scrambled, or fried, with meat	32400200.0
32400300	Egg_white_omelet_scrambled_or_fried_with_vegetables	Yes	No	0	Egg white, omelet, scrambled, or fried, with vegetables	32400300.0
32400400	Egg_white_omelet_scrambled_or_fried_with_cheese_and_meat	Yes	No	0	Egg white, omelet, scrambled, or fried, with cheese and meat	32400400.0
32400500	Egg_white_omelet_scrambled_or_fried_with_cheese_and_vegetables	Yes	No	0	Egg white, omelet, scrambled, or fried, with cheese and vegetables	32400500.0
32400600	Egg_white_omelet_scrambled_or_fried_with_meat_and_vegetables	Yes	No	0	Egg white, omelet, scrambled, or fried, with meat and vegetables	32400600.0
32400700	Egg_white_omelet_scrambled_or_fried_with_cheese_meat_and_vegetables	Yes	No	0	Egg white, omelet, scrambled, or fried, with cheese, meat, and vegetables	32400700.0
32401000	Meringues	Yes	No	0	Meringues	32401000.0
33001010	Egg_substitute_omelet_scrambled_or_fried_fat_added	Yes	No	0	Egg substitute, omelet, scrambled, or fried, fat added	33001010.0
33001050	Egg_substitute_omelet_scrambled_or_fried_no_added_fat	Yes	No	0	Egg substitute, omelet, scrambled, or fried, no added fat	33001050.0
33401000	Egg_substitute_omelet_scrambled_or_fried_with_cheese	Yes	No	0	Egg substitute, omelet, scrambled, or fried, with cheese	33401000.0
33401100	Egg_substitute_omelet_scrambled_or_fried_with_meat	Yes	No	0	Egg substitute, omelet, scrambled, or fried, with meat	33401100.0
33401200	Egg_substitute_omelet_scrambled_or_fried_with_vegetables	Yes	No	0	Egg substitute, omelet, scrambled, or fried, with vegetables	33401200.0
33401300	Egg_substitute_omelet_scrambled_or_fried_with_cheese_and_meat	Yes	No	0	Egg substitute, omelet, scrambled, or fried, with cheese and meat	33401300.0
33401400	Egg_substitute_omelet_scrambled_or_fried_with_cheese_and_vegetables	Yes	No	0	Egg substitute, omelet, scrambled, or fried, with cheese and vegetables	33401400.0
33401500	Egg_substitute_omelet_scrambled_or_fried_with_meat_and_vegetables	Yes	No	0	Egg substitute, omelet, scrambled, or fried, with meat and vegetables	33401500.0
33401600	Egg_substitute_omelet_scrambled_or_fried_with_cheese_meat_and_vegetables	Yes	No	0	Egg substitute, omelet, scrambled, or fried, with cheese, meat, and vegetables	33401600.0
41100990	Beans_NFS	Yes	No	0	Beans, NFS	41100990.0
41101000	Beans_dry_cooked_NS_as_to_type_and_as_to_fat_added_in_cooking	No	Yes	0	Beans_dry_cooked_NS_as_to_type_and_as_to_fat_added_in_cooking	41101000.0
41101010	Beans_from_dried_NS_as_to_type_fat_added	Yes	No	0	Beans, from dried, NS as to type, fat added	41101010.0
41101020	Beans_from_dried_NS_as_to_type_no_added_fat	Yes	No	0	Beans, from dried, NS as to type, no added fat	41101020.0
41101050	Beans_canned_drained_NS_as_to_type_and_as_to_fat_added_in_cooking	No	Yes	0	Beans_canned_drained_NS_as_to_type_and_as_to_fat_added_in_cooking	41101050.0
41101060	Beans_from_canned_NS_as_to_type_fat_added	Yes	No	0	Beans, from canned, NS as to type, fat added	41101060.0
41101070	Beans_from_canned_NS_as_to_type_no_added_fat	Yes	No	0	Beans, from canned, NS as to type, no added fat	41101070.0
41101080	Beans_from_fast_food_restaurant_NS_as_to_type	Yes	No	0	Beans, from fast food / restaurant, NS as to type	41101080.0
41101090	White_beans_NFS	Yes	No	0	White beans, NFS	41101090.0
41101100	White_beans_dry_cooked_NS_as_to_fat_added_in_cooking	No	Yes	0	White_beans_dry_cooked_NS_as_to_fat_added_in_cooking	41101100.0
41101110	White_beans_from_dried_fat_added	Yes	No	0	White beans, from dried, fat added	41101110.0
41101120	White_beans_from_dried_no_added_fat	Yes	No	0	White beans, from dried, no added fat	41101120.0
41101140	White_beans_from_canned_fat_added	Yes	No	0	White beans, from canned, fat added	41101140.0
41101180	White_beans_from_canned_no_added_fat	Yes	No	0	White beans, from canned, no added fat	41101180.0
41101210	White_beans_from_canned_reduced_sodium	Yes	No	0	White beans, from canned, reduced sodium	41101210.0
41101990	Black_beans_NFS	Yes	No	0	Black beans, NFS	41101990.0
41102010	Black_beans_from_dried_fat_added	Yes	No	0	Black beans, from dried, fat added	41102010.0
41102020	Black_beans_from_dried_no_added_fat	Yes	No	0	Black beans, from dried, no added fat	41102020.0
41102040	Black_beans_from_canned_fat_added	Yes	No	0	Black beans, from canned, fat added	41102040.0
41102080	Black_beans_from_canned_no_added_fat	Yes	No	0	Black beans, from canned, no added fat	41102080.0
41102110	Black_beans_from_canned_reduced_sodium	Yes	No	0	Black beans, from canned, reduced sodium	41102110.0
41102150	Black_beans_from_fast_food_restaurant	Yes	No	0	Black beans, from fast food / restaurant	41102150.0
41102170	Black_beans_with_meat	Yes	No	0	Black beans with meat	41102170.0
41102210	Fava_beans_cooked	Yes	No	0	Fava beans, cooked	41102210.0
41102990	Lima_beans_NFS	Yes	No	0	Lima beans, NFS	41102990.0
41103010	Lima_beans_from_dried	Yes	No	0	Lima beans, from dried	41103010.0
41103060	Pink_beans_dry_cooked_fat_not_added_in_cooking	No	Yes	0	Pink_beans_dry_cooked_fat_not_added_in_cooking	41103060.0
41103070	Pink_beans_cooked	Yes	No	0	Pink beans, cooked	41103070.0
41103990	Pinto_beans_NFS	Yes	No	0	Pinto beans, NFS	41103990.0
41104000	Pinto_calico_or_red_Mexican_beans_dry_cooked_NS_as_to_fat_added_in_cooking	No	Yes	0	Pinto_calico_or_red_Mexican_beans_dry_cooked_NS_as_to_fat_added_in_cooking	41104000.0
41104010	Pinto_beans_from_dried_fat_added	Yes	No	0	Pinto beans, from dried, fat added	41104010.0
41104020	Pinto_beans_from_dried_no_added_fat	Yes	No	0	Pinto beans, from dried, no added fat	41104020.0
41104040	Pinto_beans_from_canned_fat_added	Yes	No	0	Pinto beans, from canned, fat added	41104040.0
41104080	Pinto_beans_from_canned_no_added_fat	Yes	No	0	Pinto beans, from canned, no added fat	41104080.0
41104110	Pinto_beans_from_canned_reduced_sodium	Yes	No	0	Pinto beans, from canned, reduced sodium	41104110.0
41104200	Pinto_beans_from_fast_food_restaurant	Yes	No	0	Pinto beans, from fast food / restaurant	41104200.0
41104250	Pinto_beans_with_meat	Yes	No	0	Pinto beans with meat	41104250.0
41105990	Kidney_beans_NFS	Yes	No	0	Kidney beans, NFS	41105990.0
41106000	Red_kidney_beans_dry_cooked_NS_as_to_fat_added_in_cooking	No	Yes	0	Red_kidney_beans_dry_cooked_NS_as_to_fat_added_in_cooking	41106000.0
41106010	Kidney_beans_from_dried_fat_added	Yes	No	0	Kidney beans, from dried, fat added	41106010.0
41106020	Kidney_beans_from_dried_no_added_fat	Yes	No	0	Kidney beans, from dried, no added fat	41106020.0
41106040	Kidney_beans_from_canned_fat_added	Yes	No	0	Kidney beans, from canned, fat added	41106040.0
41106080	Kidney_beans_from_canned_no_added_fat	Yes	No	0	Kidney beans, from canned, no added fat	41106080.0
41106110	Kidney_beans_from_canned_reduced_sodium	Yes	No	0	Kidney beans, from canned, reduced sodium	41106110.0
41106150	Kidney_beans_from_fast_food_restaurant	Yes	No	0	Kidney beans, from fast food / restaurant	41106150.0
41106170	Kidney_beans_with_meat	Yes	No	0	Kidney beans with meat	41106170.0
41106510	Peruvian_beans_from_dried	Yes	No	0	Peruvian beans, from dried	41106510.0
41107000	Soybeans_dry_cooked_fat_not_added_in_cooking	No	Yes	0	Soybeans_dry_cooked_fat_not_added_in_cooking	41107000.0
41107001	Soybeans_raw	No	Yes	0	Soybeans_raw	41107001.0
41107010	Soybeans_cooked	Yes	No	0	Soybeans, cooked	41107010.0
41108010	Mung_beans_cooked	Yes	No	0	Mung beans, cooked	41108010.0
41201010	Baked_beans	Yes	No	0	Baked beans	41201010.0
41201020	Baked_beans_vegetarian	Yes	No	0	Baked beans, vegetarian	41201020.0
41201050	Baked_beans_from_fast_food_restaurant	Yes	No	0	Baked beans from fast food / restaurant	41201050.0
41202505	Beans_and_tomatoes_no_added_fat	Yes	No	0	Beans and tomatoes, no added fat	41202505.0
41202510	Beans_and_tomatoes_fat_added	Yes	No	0	Beans and tomatoes, fat added	41202510.0
41203030	Black_bean_salad	Yes	No	0	Black bean salad	41203030.0
41205010	Refried_beans	Yes	No	0	Refried beans	41205010.0
41205017	Refried_beans_from_fast_food_restaurant	Yes	No	0	Refried beans, from fast food / restaurant	41205017.0
41205030	Refried_beans_with_meat	Yes	No	0	Refried beans with meat	41205030.0
41205040	Refried_beans_from_canned_reduced_sodium	Yes	No	0	Refried beans, from canned, reduced sodium	41205040.0
41205050	Bean_dip_made_with_refried_beans	Yes	No	0	Bean dip, made with refried beans	41205050.0
41205055	Layer_dip	Yes	No	0	Layer dip	41205055.0
41205070	Hummus_plain	Yes	No	0	Hummus, plain	41205070.0
41205075	Hummus_flavored	Yes	No	0	Hummus, flavored	41205075.0
41205100	Black_bean_sauce	Yes	No	0	Black bean sauce	41205100.0
41206030	Beans_and_franks	Yes	No	0	Beans and franks	41206030.0
41208030	Pork_and_beans	Yes	No	0	Pork and beans	41208030.0
41208100	Beans_with_meat_NS_as_to_type	Yes	No	0	Beans with meat, NS as to type	41208100.0
41209000	Falafel	Yes	No	0	Falafel	41209000.0
41210000	Bean_cake	Yes	No	0	Bean cake	41210000.0
41221000	Baked_beans_reduced_sodium	Yes	No	0	Baked beans, reduced sodium	41221000.0
41221020	Chili_with_beans_without_meat	Yes	No	0	Chili with beans, without meat	41221020.0
41300990	Blackeyed_peas_NFS	Yes	No	0	Blackeyed peas, NFS	41300990.0
41301010	Blackeyed_peas_from_dried	Yes	No	0	Blackeyed peas, from dried	41301010.0
41301990	Chickpeas_NFS	Yes	No	0	Chickpeas, NFS	41301990.0
41302000	Chickpeas_dry_cooked_NS_as_to_fat_added_in_cooking	No	Yes	0	Chickpeas_dry_cooked_NS_as_to_fat_added_in_cooking	41302000.0
41302010	Chickpeas_from_dried_fat_added	Yes	No	0	Chickpeas, from dried, fat added	41302010.0
41302020	Chickpeas_from_dried_no_added_fat	Yes	No	0	Chickpeas, from dried, no added fat	41302020.0
41302040	Chickpeas_from_canned_fat_added	Yes	No	0	Chickpeas, from canned, fat added	41302040.0
41302080	Chickpeas_from_canned_no_added_fat	Yes	No	0	Chickpeas, from canned, no added fat	41302080.0
41302110	Chickpeas_from_canned_reduced_sodium	Yes	No	0	Chickpeas, from canned, reduced sodium	41302110.0
41303000	Split_peas_from_dried_no_added_fat	Yes	No	0	Split peas, from dried, no added fat	41303000.0
41303010	Split_peas_from_dried_fat_added	Yes	No	0	Split peas, from dried, fat added	41303010.0
41304000	Wasabi_peas	Yes	No	0	Wasabi peas	41304000.0
41304970	Lentils_NFS	Yes	No	0	Lentils, NFS	41304970.0
41304980	Lentils_dry_cooked_NS_as_to_fat_added_in_cooking	No	Yes	0	Lentils_dry_cooked_NS_as_to_fat_added_in_cooking	41304980.0
41304990	Lentils_from_dried_fat_added	Yes	No	0	Lentils, from dried, fat added	41304990.0
41305000	Lentils_from_dried_no_added_fat	Yes	No	0	Lentils, from dried, no added fat	41305000.0
41305020	Lentils_from_canned	Yes	No	0	Lentils, from canned	41305020.0
41310900	Bean_chips	Yes	No	0	Bean chips	41310900.0
41311000	Papad_grilled_or_broiled	Yes	No	0	Papad, grilled or broiled	41311000.0
41311020	Sambar_vegetable_stew	Yes	No	0	Sambar, vegetable stew	41311020.0
41311030	Lentil_curry	Yes	No	0	Lentil curry	41311030.0
41311040	Lentil_curry_with_rice	Yes	No	0	Lentil curry with rice	41311040.0
41410010	Soy_nuts	Yes	No	0	Soy nuts	41410010.0
41410015	Soy_chips	Yes	No	0	Soy chips	41410015.0
41420010	Soybean_curd	Yes	No	0	Soybean curd	41420010.0
41420020	Edamame_cooked	Yes	No	0	Edamame, cooked	41420020.0
41420050	Soybean_curd_cheese	Yes	No	0	Soybean curd cheese	41420050.0
41420100	Miso_sauce	Yes	No	0	Miso sauce	41420100.0
41420110	Miso	Yes	No	0	Miso	41420110.0
41420200	Natto	Yes	No	0	Natto	41420200.0
41420250	Hoisin_sauce	Yes	No	0	Hoisin sauce	41420250.0
41420300	Soy_sauce	Yes	No	0	Soy sauce	41420300.0
41420350	Soy_sauce_reduced_sodium	Yes	No	0	Soy sauce, reduced sodium	41420350.0
41420380	Yogurt_soy	Yes	No	0	Yogurt, soy	41420380.0
41420400	Teriyaki_sauce	Yes	No	0	Teriyaki sauce	41420400.0
41420410	Teriyaki_sauce_reduced_sodium	Yes	No	0	Teriyaki sauce, reduced sodium	41420410.0
41420450	Worcestershire_sauce	Yes	No	0	Worcestershire sauce	41420450.0
41421010	Soybean_curd_deep_fried	Yes	No	0	Soybean curd, deep fried	41421010.0
41421020	Soybean_curd_breaded_fried	Yes	No	0	Soybean curd, breaded, fried	41421020.0
41425010	Vermicelli_made_from_soybeans	Yes	No	0	Vermicelli, made from soybeans	41425010.0
41440000	Textured_vegetable_protein_dry	Yes	No	0	Textured vegetable protein, dry	41440000.0
41480020	Frozen_dessert_non_dairy	Yes	No	0	Frozen dessert, non-dairy	41480020.0
41601010	Bean_soup_NFS	Yes	No	0	Bean soup, NFS	41601010.0
41601020	Bean_with_bacon_or_ham_soup_canned_or_ready_to_serve	Yes	No	0	Bean with bacon or ham soup, canned or ready-to-serve	41601020.0
41601030	Black_bean_soup_home_recipe_canned_or_ready_to_serve	Yes	No	0	Black bean soup, home recipe, canned or ready-to-serve	41601030.0
41601040	Lima_bean_soup_home_recipe_canned_or_ready_to_serve	Yes	No	0	Lima bean soup, home recipe, canned or ready-to-serve	41601040.0
41601070	Soybean_soup_miso_broth	Yes	No	0	Soybean soup, miso broth	41601070.0
41601080	Pinto_bean_soup_home_recipe_canned_or_ready_to_serve	Yes	No	0	Pinto bean soup, home recipe, canned or ready-to-serve	41601080.0
41601090	Bean_soup_with_macaroni_home_recipe_canned_or_ready_to_serve	Yes	No	0	Bean soup, with macaroni, home recipe, canned, or ready-to-serve	41601090.0
41601110	Bean_and_ham_soup_chunky_style_canned_or_ready_to_serve	Yes	No	0	Bean and ham soup, chunky style, canned or ready-to-serve	41601110.0
41601130	Bean_soup_mixed_beans_home_recipe_canned_or_ready_to_serve	Yes	No	0	Bean soup, mixed beans, home recipe, canned or ready-to-serve	41601130.0
41601140	Bean_soup_home_recipe	Yes	No	0	Bean soup, home recipe	41601140.0
41601160	Bean_and_ham_soup_canned_reduced_sodium_prepared_with_water_or_ready_to_serve	Yes	No	0	Bean and ham soup, canned, reduced sodium, prepared with water or ready-to-serve	41601160.0
41601180	Bean_and_ham_soup_home_recipe	Yes	No	0	Bean and ham soup, home recipe	41601180.0
41601200	Liquid_from_stewed_kidney_beans_Puerto_Rican_style	Yes	No	0	Liquid from stewed kidney beans, Puerto Rican style	41601200.0
41602010	Pea_and_ham_soup_chunky_style_canned_or_ready_to_serve	Yes	No	0	Pea and ham soup, chunky style, canned or ready-to-serve	41602010.0
41602020	Garbanzo_bean_or_chickpea_soup_home_recipe_canned_or_ready_to_serve	Yes	No	0	Garbanzo bean or chickpea soup, home recipe, canned or ready-to-serve	41602020.0
41602030	Split_pea_and_ham_soup	Yes	No	0	Split pea and ham soup	41602030.0
41602050	Split_pea_soup	Yes	No	0	Split pea soup	41602050.0
41602070	Split_pea_soup_canned_reduced_sodium_prepared_with_water_or_ready_to_serve	Yes	No	0	Split pea soup, canned, reduced sodium, prepared with water or ready-to-serve	41602070.0
41602090	Split_pea_and_ham_soup_canned_reduced_sodium_prepared_with_water_or_ready_to_serve	Yes	No	0	Split pea and ham soup, canned, reduced sodium, prepared with water or ready-to-serve	41602090.0
41603010	Lentil_soup_home_recipe_canned_or_ready_to_serve	Yes	No	0	Lentil soup, home recipe, canned, or ready-to-serve	41603010.0
41810200	Bacon_strip_meatless	Yes	No	0	Bacon strip, meatless	41810200.0
41810250	Bacon_bits	Yes	No	0	Bacon bits	41810250.0
41810400	Breakfast_link_pattie_or_slice_meatless	Yes	No	0	Breakfast link, pattie, or slice, meatless	41810400.0
41810600	Chicken_meatless_NFS	Yes	No	0	Chicken, meatless, NFS	41810600.0
41810610	Chicken_meatless_breaded_fried	Yes	No	0	Chicken, meatless, breaded, fried	41810610.0
41811400	Frankfurter_or_hot_dog_meatless	Yes	No	0	Frankfurter or hot dog, meatless	41811400.0
41811600	Luncheon_slice_meatless_beef_chicken_salami_or_turkey	Yes	No	0	Luncheon slice, meatless-beef, chicken, salami or turkey	41811600.0
41811800	Meatball_meatless	Yes	No	0	Meatball, meatless	41811800.0
41811890	Vegetarian_burger_or_patty_meatless_no_bun	Yes	No	0	Vegetarian burger or patty, meatless, no bun	41811890.0
41811950	Swiss_steak_with_gravy_meatless	Yes	No	0	Swiss steak, with gravy, meatless	41811950.0
41812000	Sandwich_spread_meat_substitute_type	Yes	No	0	Sandwich spread, meat substitute type	41812000.0
