FoodCode	Main.food.description	2017_2018.FNDDS.At.A.Glance_Foods.and.Beverages	Vidarium.Foodcode.ModCode	ModCode
26105140	Carp, coated, fried	Yes	No	0
26105160	Carp, steamed or poached	Yes	No	0
26105190	Carp, smoked	Yes	No	0
26107110	Catfish, cooked, NS as to cooking method	Yes	No	0
26107120	Catfish, baked or broiled, made with oil	Yes	No	0
26107121	Catfish, baked or broiled, made with butter	Yes	No	0
26107122	Catfish, baked or broiled, made with margarine	Yes	No	0
26107123	Catfish, baked or broiled, no added fat	Yes	No	0
26107124	Catfish, baked or broiled, made with cooking spray	Yes	No	0
26107130	Catfish, coated, baked or broiled, made with oil	Yes	No	0
26107131	Catfish, coated, baked or broiled, made with butter	Yes	No	0
26107132	Catfish, coated, baked or broiled, made with margarine	Yes	No	0
26107133	Catfish, coated, baked or broiled, no added fat	Yes	No	0
26107134	Catfish, coated, baked or broiled, made with cooking spray	Yes	No	0
26107140	Catfish, coated, fried, made with oil	Yes	No	0
26107141	Catfish, coated, fried, made with butter	Yes	No	0
26107142	Catfish, coated, fried, made with margarine	Yes	No	0
26107143	Catfish, coated, fried, no added fat	Yes	No	0
26107144	Catfish, coated, fried, made with cooking spray	Yes	No	0
26107160	Catfish, steamed or poached	Yes	No	0
26109110	Cod, cooked, NS as to cooking method	Yes	No	0
26109120	Cod, baked or broiled, made with oil	Yes	No	0
26109121	Cod, baked or broiled, made with butter	Yes	No	0
26109122	Cod, baked or broiled, made with margarine	Yes	No	0
26109123	Cod, baked or broiled, no added fat	Yes	No	0
26109124	Cod, baked or broiled, made with cooking spray	Yes	No	0
26109130	Cod, coated, baked or broiled, made with oil	Yes	No	0
26109131	Cod, coated, baked or broiled, made with butter	Yes	No	0
26109132	Cod, coated, baked or broiled, made with margarine	Yes	No	0
26109133	Cod, coated, baked or broiled, no added fat	Yes	No	0
26109134	Cod, coated, baked or broiled, made with cooking spray	Yes	No	0
26109140	Cod, coated, fried, made with oil	Yes	No	0
26109141	Cod, coated, fried, made with butter	Yes	No	0
26109142	Cod, coated, fried, made with margarine	Yes	No	0
26109143	Cod, coated, fried, no added fat	Yes	No	0
26109144	Cod, coated, fried, made with cooking spray	Yes	No	0
26109160	Cod, steamed or poached	Yes	No	0
26109170	Cod, dried, salted	Yes	No	0
26109180	Cod, dried, salted, salt removed in water	Yes	No	0
26109190	Cod, smoked	Yes	No	0
26111110	Croaker, cooked, NS as to cooking method	Yes	No	0
26111120	Croaker, baked or broiled, fat added	Yes	No	0
26111121	Croaker, baked or broiled, no added fat	Yes	No	0
26111130	Croaker, coated, baked or broiled, fat added	Yes	No	0
26111131	Croaker, coated, baked or broiled, no added fat	Yes	No	0
26111140	Croaker, coated, fried	Yes	No	0
26111160	Croaker, steamed or poached	Yes	No	0
26113110	Eel, cooked, NS as to cooking method	Yes	No	0
26113160	Eel, steamed or poached	Yes	No	0
26113190	Eel, smoked	Yes	No	0
26115000	Flounder, raw	Yes	No	0
26115110	Flounder, cooked, NS as to cooking method	Yes	No	0
26115120	Flounder, baked or broiled, made with oil	Yes	No	0
26115121	Flounder, baked or broiled, made with butter	Yes	No	0
26115122	Flounder, baked or broiled, made with margarine	Yes	No	0
26115123	Flounder, baked or broiled, no added fat	Yes	No	0
26115124	Flounder, baked or broiled, made with cooking spray	Yes	No	0
26115130	Flounder, coated, baked or broiled, made with oil	Yes	No	0
26115131	Flounder, coated, baked or broiled, made with butter	Yes	No	0
26115132	Flounder, coated, baked or broiled, made with margarine	Yes	No	0
26115133	Flounder, coated, baked or broiled, no added fat	Yes	No	0
26115134	Flounder, coated, baked or broiled, made with cooking spray	Yes	No	0
26115140	Flounder, coated, fried, made with oil	Yes	No	0
26115141	Flounder, coated, fried, made with butter	Yes	No	0
26115142	Flounder, coated, fried, made with margarine	Yes	No	0
26115143	Flounder, coated, fried, no added fat	Yes	No	0
26115144	Flounder, coated, fried, made with cooking spray	Yes	No	0
26115160	Flounder, steamed or poached	Yes	No	0
26115190	Flounder, smoked	Yes	No	0
26117110	Haddock, cooked, NS as to cooking method	Yes	No	0
26117120	Haddock, baked or broiled, fat added	Yes	No	0
26117121	Haddock, baked or broiled, no added fat	Yes	No	0
26117130	Haddock, coated, baked or broiled, fat added	Yes	No	0
26117131	Haddock, coated, baked or broiled, no added fat	Yes	No	0
26117140	Haddock, coated, fried	Yes	No	0
26117160	Haddock, steamed or poached	Yes	No	0
26117190	Haddock, smoked	Yes	No	0
26118000	Halibut, raw	Yes	No	0
26118010	Halibut, cooked, NS as to cooking method	Yes	No	0
26118020	Halibut, baked or broiled, made with oil	Yes	No	0
26118021	Halibut, baked or broiled, made with butter	Yes	No	0
26118022	Halibut, baked or broiled, made with margarine	Yes	No	0
26118023	Halibut, baked or broiled, no added fat	Yes	No	0
26118024	Halibut, baked or broiled, made with cooking spray	Yes	No	0
26118030	Halibut, coated, baked or broiled, made with oil	Yes	No	0
26118031	Halibut, coated, baked or broiled, made with butter	Yes	No	0
26118032	Halibut, coated, baked or broiled, made with margarine	Yes	No	0
26118033	Halibut, coated, baked or broiled, no added fat	Yes	No	0
26118034	Halibut, coated, baked or broiled, made with cooking spray	Yes	No	0
26118040	Halibut, coated, fried, made with oil	Yes	No	0
26118041	Halibut, coated, fried, made with butter	Yes	No	0
26118042	Halibut, coated, fried, made with margarine	Yes	No	0
26118043	Halibut, coated, fried, no added fat	Yes	No	0
26118044	Halibut, coated, fried, made with cooking spray	Yes	No	0
26118050	Halibut, steamed or poached	Yes	No	0
26118060	Halibut, smoked	Yes	No	0
26119100	Herring, raw	Yes	No	0
26119110	Herring, cooked, NS as to cooking method	Yes	No	0
26119120	Herring, baked or broiled, fat added	Yes	No	0
26119121	Herring, baked or broiled, no added fat	Yes	No	0
26119130	Herring, coated, baked or broiled, fat added	Yes	No	0
26119131	Herring, coated, baked or broiled, no added fat	Yes	No	0
26119140	Herring, coated, fried	Yes	No	0
26119160	Herring, pickled, in cream sauce	Yes	No	0
26119170	Herring, dried, salted	Yes	No	0
26119180	Herring, pickled	Yes	No	0
26119190	Herring, smoked, kippered	Yes	No	0
26121100	Mackerel, raw	Yes	No	0
26121110	Mackerel, cooked, NS as to cooking method	Yes	No	0
26121120	Mackerel, baked or broiled, fat added	Yes	No	0
26121121	Mackerel, baked or broiled, no added fat	Yes	No	0
26121131	Mackerel, coated, baked or broiled, fat added	Yes	No	0
26121132	Mackerel, coated, baked or broiled, no added fat	Yes	No	0
26121140	Mackerel, coated, fried	Yes	No	0
26121160	Mackerel, pickled	Yes	No	0
26121180	Mackerel, canned	Yes	No	0
26121190	Mackerel, smoked	Yes	No	0
26123100	Mullet, raw	Yes	No	0
26123110	Mullet, cooked, NS as to cooking method	Yes	No	0
26123120	Mullet, baked or broiled, fat added	Yes	No	0
26123121	Mullet, baked or broiled, no added fat	Yes	No	0
26123130	Mullet, coated, baked or broiled, fat added	Yes	No	0
26123131	Mullet, coated, baked or broiled, no added fat	Yes	No	0
26123140	Mullet, coated, fried	Yes	No	0
26123160	Mullet, steamed or poached	Yes	No	0
26125100	Ocean perch, raw	Yes	No	0
26125110	Ocean perch, cooked, NS as to cooking method	Yes	No	0
26125120	Ocean perch, baked or broiled, fat added	Yes	No	0
26125121	Ocean perch, baked or broiled, no added fat	Yes	No	0
26125130	Ocean perch, coated, baked or broiled, fat added	Yes	No	0
26125131	Ocean perch, coated, baked or broiled, no added fat	Yes	No	0
26125140	Ocean perch, coated, fried	Yes	No	0
26125160	Ocean perch, steamed or poached	Yes	No	0
26127110	Perch, cooked, NS as to cooking method	Yes	No	0
26127120	Perch, baked or broiled, made with oil	Yes	No	0
26127121	Perch, baked or broiled, made with butter	Yes	No	0
26127122	Perch, baked or broiled, made with margarine	Yes	No	0
26127123	Perch, baked or broiled, no added fat	Yes	No	0
26127124	Perch, baked or broiled, made with cooking spray	Yes	No	0
26127130	Perch, coated, baked or broiled, made with oil	Yes	No	0
26127131	Perch, coated, baked or broiled, made with butter	Yes	No	0
26127132	Perch, coated, baked or broiled, made with margarine	Yes	No	0
26127133	Perch, coated, baked or broiled, no added fat	Yes	No	0
26127134	Perch, coated, baked or broiled, made with cooking spray	Yes	No	0
26127140	Perch, coated, fried, made with oil	Yes	No	0
26127141	Perch, coated, fried, made with butter	Yes	No	0
26127142	Perch, coated, fried, made with margarine	Yes	No	0
26127143	Perch, coated, fried, no added fat	Yes	No	0
26127144	Perch, coated, fried, made with cooking spray	Yes	No	0
26127160	Perch, steamed or poached	Yes	No	0
26129110	Pike, cooked, NS as to cooking method	Yes	No	0
26129120	Pike, baked or broiled, fat added	Yes	No	0
26129121	Pike, baked or broiled, no added fat	Yes	No	0
26129130	Pike, coated, baked or broiled, fat added	Yes	No	0
26129131	Pike, coated, baked or broiled, no added fat	Yes	No	0
26129140	Pike, coated, fried	Yes	No	0
26129160	Pike, steamed or poached	Yes	No	0
26131100	Pompano, raw	Yes	No	0
26131110	Pompano, cooked, NS as to cooking method	Yes	No	0
26131120	Pompano, baked or broiled, fat added	Yes	No	0
26131121	Pompano, baked or broiled, no added fat	Yes	No	0
26131130	Pompano, coated, baked or broiled, fat added	Yes	No	0
26131131	Pompano, coated, baked or broiled, no added fat	Yes	No	0
26131140	Pompano, coated, fried	Yes	No	0
26131160	Pompano, steamed or poached	Yes	No	0
26131190	Pompano, smoked	Yes	No	0
26133100	Porgy, raw	Yes	No	0
26133110	Porgy, cooked, NS as to cooking method	Yes	No	0
26133120	Porgy, baked or broiled, fat added	Yes	No	0
26133121	Porgy, baked or broiled, no added fat	Yes	No	0
26133130	Porgy, coated, baked or broiled, fat added	Yes	No	0
26133131	Porgy, coated, baked or broiled, no added fat	Yes	No	0
26133140	Porgy, coated, fried	Yes	No	0
26133160	Porgy, steamed or poached	Yes	No	0
26135110	Ray, cooked, NS as to cooking method	Yes	No	0
26135120	Ray, baked or broiled, fat added	Yes	No	0
26135121	Ray, baked or broiled, no added fat	Yes	No	0
26135130	Ray, coated, baked or broiled, fat added	Yes	No	0
26135131	Ray, coated, baked or broiled, no added fat	Yes	No	0
26135140	Ray, coated, fried	Yes	No	0
26135160	Ray, steamed or poached	Yes	No	0
26137100	Salmon, raw	Yes	No	0
26137110	Salmon, cooked, NS as to cooking method	Yes	No	0
26137120	Salmon, baked or broiled, made with oil	Yes	No	0
26137121	Salmon, baked or broiled, made with butter	Yes	No	0
26137122	Salmon, baked or broiled, made with margarine	Yes	No	0
26137123	Salmon, baked or broiled, no added fat	Yes	No	0
26137124	Salmon, baked or broiled, made with cooking spray	Yes	No	0
26137130	Salmon, coated, baked or broiled, made with oil	Yes	No	0
26137131	Salmon, coated, baked or broiled, made with butter	Yes	No	0
26137132	Salmon, coated, baked or broiled, made with margarine	Yes	No	0
26137133	Salmon, coated, baked or broiled, no added fat	Yes	No	0
26137134	Salmon, coated, baked or broiled, made with cooking spray	Yes	No	0
26137140	Salmon, coated, fried, made with oil	Yes	No	0
26137141	Salmon, coated, fried, made with butter	Yes	No	0
26137142	Salmon, coated, fried, made with margarine	Yes	No	0
26137143	Salmon, coated, fried, no added fat	Yes	No	0
26137144	Salmon, coated, fried, made with cooking spray	Yes	No	0
26137160	Salmon, steamed or poached	Yes	No	0
26137170	Salmon, dried	Yes	No	0
26137180	Salmon, canned	Yes	No	0
26137190	Salmon, smoked	Yes	No	0
26139110	Sardines, cooked	Yes	No	0
26139170	Sardines, dried	Yes	No	0
26139180	Sardines, canned in oil	Yes	No	0
26139190	Sardines, skinless, boneless, packed in water	Yes	No	0
26141110	Sea bass, cooked, NS as to cooking method	Yes	No	0
26141120	Sea bass, baked or broiled, fat added	Yes	No	0
26141121	Sea bass, baked or broiled, no added fat	Yes	No	0
26141130	Sea bass, coated, baked or broiled, fat added	Yes	No	0
26141131	Sea bass, coated, baked or broiled, no added fat	Yes	No	0
26141140	Sea bass, coated, fried	Yes	No	0
26141160	Sea bass, steamed or poached	Yes	No	0
26141180	Sea bass, pickled	Yes	No	0
26143110	Shark, cooked, NS as to cooking method	Yes	No	0
26143120	Shark, baked or broiled, fat added	Yes	No	0
26143121	Shark, baked or broiled, no added fat	Yes	No	0
26143130	Shark, coated, baked or broiled, fat added	Yes	No	0
26143131	Shark, coated, baked or broiled, no added fat	Yes	No	0
26143140	Shark, coated, fried	Yes	No	0
26143160	Shark, steamed or poached	Yes	No	0
26147110	Sturgeon, cooked, NS as to cooking method	Yes	No	0
26147120	Sturgeon, baked or broiled, fat added	Yes	No	0
26147130	Sturgeon, steamed	Yes	No	0
26147140	Sturgeon, coated, fried	Yes	No	0
26147190	Sturgeon, smoked	Yes	No	0
26149110	Swordfish, cooked, NS as to cooking method	Yes	No	0
26149120	Swordfish, baked or broiled, fat added	Yes	No	0
26149121	Swordfish, baked or broiled, no added fat	Yes	No	0
26149130	Swordfish, coated, baked or broiled, fat added	Yes	No	0
26149131	Swordfish, coated, baked or broiled, no added fat	Yes	No	0
26149140	Swordfish, coated, fried	Yes	No	0
26149160	Swordfish, steamed or poached	Yes	No	0
26151110	Trout, cooked, NS as to cooking method	Yes	No	0
26151120	Trout, baked or broiled, made with oil	Yes	No	0
26151121	Trout, baked or broiled, made with butter	Yes	No	0
26151122	Trout, baked or broiled, made with margarine	Yes	No	0
26151123	Trout, baked or broiled, no added fat	Yes	No	0
26151124	Trout, baked or broiled, made with cooking spray	Yes	No	0
26151130	Trout, coated, baked or broiled, made with oil	Yes	No	0
26151131	Trout, coated, baked or broiled, made with butter	Yes	No	0
26151132	Trout, coated, baked or broiled, made with margarine	Yes	No	0
26151133	Trout, coated, baked or broiled, no added fat	Yes	No	0
26151134	Trout, coated, baked or broiled, made with cooking spray	Yes	No	0
26151140	Trout, coated, fried, made with oil	Yes	No	0
26151141	Trout, coated, fried, made with butter	Yes	No	0
26151142	Trout, coated, fried, made with margarine	Yes	No	0
26151143	Trout, coated, fried, no added fat	Yes	No	0
26151144	Trout, coated, fried, made with cooking spray	Yes	No	0
26151160	Trout, steamed or poached	Yes	No	0
26151190	Trout, smoked	Yes	No	0
26153100	Tuna, fresh, raw	Yes	No	0
26153110	Tuna, fresh, cooked, NS as to cooking method	Yes	No	0
26153120	Tuna, fresh, baked or broiled, fat added	Yes	No	0
26153122	Tuna, fresh, baked or broiled, no added fat	Yes	No	0
26153130	Tuna, fresh, coated, baked or broiled, fat added	Yes	No	0
26153131	Tuna, fresh, coated, baked or broiled, no added fat	Yes	No	0
26153140	Tuna, fresh, coated, fried	Yes	No	0
26153160	Tuna, fresh, steamed or poached	Yes	No	0
26153170	Tuna, fresh, dried	Yes	No	0
26153190	Tuna, fresh, smoked	Yes	No	0
26155110	Tuna, canned, NS as to oil or water pack	Yes	No	0
26155180	Tuna, canned, oil pack	Yes	No	0
26155190	Tuna, canned, water pack	Yes	No	0
26157110	Whiting, cooked, NS as to cooking method	Yes	No	0
26157120	Whiting, baked or broiled, made with oil	Yes	No	0
26157121	Whiting, baked or broiled, made with butter	Yes	No	0
26157122	Whiting, baked or broiled, made with margarine	Yes	No	0
26157123	Whiting, baked or broiled, no added fat	Yes	No	0
26157124	Whiting, baked or broiled, made with cooking spray	Yes	No	0
26157130	Whiting, coated, baked or broiled, made with oil	Yes	No	0
26157131	Whiting, coated, baked or broiled, made with butter	Yes	No	0
26157132	Whiting, coated, baked or broiled, made with margarine	Yes	No	0
26157133	Whiting, coated, baked or broiled, no added fat	Yes	No	0
26157134	Whiting, coated, baked or broiled, made with cooking spray	Yes	No	0
26157140	Whiting, coated, fried, made with oil	Yes	No	0
26157141	Whiting, coated, fried, made with butter	Yes	No	0
26157142	Whiting, coated, fried, made with margarine	Yes	No	0
26157143	Whiting, coated, fried, no added fat	Yes	No	0
26157144	Whiting, coated, fried, made with cooking spray	Yes	No	0
26157160	Whiting, steamed or poached	Yes	No	0
26158000	Tilapia, cooked, NS as to cooking method	Yes	No	0
26158010	Tilapia, baked or broiled, made with oil	Yes	No	0
26158011	Tilapia, baked or broiled, made with butter	Yes	No	0
26158012	Tilapia, baked or broiled, made with margarine	Yes	No	0
26158013	Tilapia, baked or broiled, no added fat	Yes	No	0
26158014	Tilapia, baked or broiled, made with cooking spray	Yes	No	0
26158020	Tilapia, coated, baked or broiled, made with oil	Yes	No	0
26158021	Tilapia, coated, baked or broiled, made with butter	Yes	No	0
26158022	Tilapia, coated, baked or broiled, made with margarine	Yes	No	0
26158023	Tilapia, coated, baked or broiled, no added fat	Yes	No	0
26158024	Tilapia, coated, baked or broiled, made with cooking spray	Yes	No	0
26158030	Tilapia, coated, fried, made with oil	Yes	No	0
26158031	Tilapia, coated, fried, made with butter	Yes	No	0
26158032	Tilapia, coated, fried, made with margarine	Yes	No	0
26158033	Tilapia, coated, fried, no added fat	Yes	No	0
26158034	Tilapia, coated, fried, made with cooking spray	Yes	No	0
26158050	Tilapia, steamed or poached	Yes	No	0
26203110	Frog legs, NS as to cooking method	Yes	No	0
26203160	Frog legs, steamed	Yes	No	0
26205110	Octopus, cooked, NS as to cooking method	Yes	No	0
26205160	Octopus, steamed	Yes	No	0
26205170	Octopus, dried	Yes	No	0
26205180	Octopus, dried, boiled	Yes	No	0
26205190	Octopus, smoked	Yes	No	0
26207110	Roe, shad, cooked	Yes	No	0
26209100	Roe, herring	Yes	No	0
26211100	Roe, sturgeon	Yes	No	0
26213100	Squid, raw	Yes	No	0
26213120	Squid, baked or broiled, fat added	Yes	No	0
26213121	Squid, baked or broiled, no added fat	Yes	No	0
26213130	Squid, coated, baked or broiled, fat added	Yes	No	0
26213131	Squid, coated, baked or broiled, no added fat	Yes	No	0
26213140	Squid, coated, fried	Yes	No	0
26213160	Squid, steamed or boiled	Yes	No	0
26213170	Squid, dried	Yes	No	0
26213180	Squid, pickled	Yes	No	0
